file,line,date,sport,match,market_group,ranked_picks,result,card_outcome,parsed_wins,parsed_losses,cell_count
PREDICTION_RESULTS_LOG_v3.md,311,2026-07-10,"Cricket/India tour of England 2026, 4th men's T20I","England vs India @ County Ground, Bristol (Jul 9 17:30 BST = Jul 10 02:30 AEST; toss-confirmed pre-start check 02:23-02:28 AEST)","User-listed India first-innings markets: 20-over Over/Under 197.5 runs and first-six/powerplay Over/Under 64.5 runs. Men's T20I; India won toss and chose to bat, so India innings markets are valid. DLS/reduced-over sensitive; 20-over innings markets assume full 20 unless house rules void/reprice; powerplay market requires mandatory six overs or official reduced-over settlement.","START-WINDOW RANKING: 1. India 1st innings 20 overs Under 197.5 runs (~58%, line is higher than India's 189/7 and 190/7 batting-first outputs and England's Archer/Tongue/Rashid/Rehan attack has already exposed the top order), 2. India 1st innings 6 overs Under 64.5 runs (~55%, 65+ is live but requires another near-perfect boundary start against Archer/Tongue), 3. India 1st innings 6 overs Over 64.5 runs (~45%, very live because India hit 65 at Old Trafford and Abhishek/Sooryavanshi/Ishan are still aggressive), 4. India 1st innings 20 overs Over 197.5 runs (~42%, forced bottom, not a dead fade in hot/dry Bristol if wickets are in hand). Potential winner: England lean (~57%) chasing, with India live if they reach 198+ or take early England wickets. Projection: India PP 52-64, with 65-72 tail if Abhishek/Sooryavanshi clear the new ball; India full innings 180-197, with 198-210 if top four leave wickets for Dube/Washington/Axar at the death.","SETTLED FINAL: India 158/7 in 20 overs, mandatory powerplay 44/2; England 159/1 in 13.5 overs and won by nine wickets.",Listed 2-2: India full Under 197.5 WON; PP Under 64.5 WON; PP Over LOST; full Over LOST. Potential winner England WON.,2,2,8
PREDICTION_RESULTS_LOG_v3.md,312,2026-07-10,AFL Round 18,"Collingwood Magpies vs North Melbourne Kangaroos @ Marvel Stadium/Docklands, Melbourne (Jul 10 19:40 AEST; scheduled/start-window snapshot 19:38-19:40 AEST)","User-listed full-game handicap and total: Collingwood -16.5, North Melbourne +16.5, Combined Total Over/Under 173.5. AFL men's premiership season; official AFL final score controls handicap and total.","START-WINDOW RANKING: 1. Combined Total Under 173.5 (~58%); 2. Collingwood -16.5 (~54%); 3. North Melbourne +16.5 (~46%); 4. Combined Total Over 173.5 (~42%, forced bottom but live at Marvel if North's returning forwards lift its scoring or Collingwood create a 105+ blowout). Potential winner: Collingwood (~72%). Projection: Collingwood 90-94, North Melbourne 72-77; central score 92-74, total 166 and margin 18.","SETTLED FINAL: Collingwood 13.11 (89), North Melbourne 12.13 (85); total 174, margin four. Quarter totals 50, 39, 42, 43.",Listed 2-2 with top-pick loss and bottom-pick win: Under 173.5 LOST; Collingwood -16.5 LOST; North +16.5 WON; Over 173.5 WON. Winner Collingwood WON.,2,2,8
PREDICTION_RESULTS_LOG_v3.md,314,2026-07-10,AFL Round 18 live total recheck,"Collingwood vs North Melbourne @ Marvel Stadium (20:34 AEST snapshot: Q2 16:10, 40-40)",User asked about live Combined Total Under 181.5. Full-game regulation official score controls; current total 80 means Under wins at 181 or lower and can allow at most 101 further points.,"LIVE LEAN: Under 181.5 approximately 53%, projected finish 177-184 with centre near 180-181. This is a small lean/pass rather than a strong pick.","SETTLED FINAL: Collingwood 89, North Melbourne 85; total 174.",Live Under 181.5 WON by 7.5 points.,,,8
PREDICTION_RESULTS_LOG_v3.md,316,2026-07-10,AFL Round 18 halftime total recheck,"Collingwood vs North Melbourne @ Marvel Stadium (21:03 AEST: halftime, Collingwood 47-42 North)","User rechecked live Combined Total Under 181.5. Current total 89; Under wins at 181 or lower, so the second half must finish at 92 points or fewer.","HALFTIME LEAN: Under 181.5 approximately 58%; projected finish 174-182, centre 178-180. Fair decimal about 1.72 before margin; still not guaranteed.","SETTLED FINAL: Collingwood 89, North Melbourne 85; total 174; second half 85.",Halftime Under 181.5 WON by 7.5 points.,,,8
PREDICTION_RESULTS_LOG_v3.md,318,2026-07-11,Soccer/FIFA World Cup 2026 quarter-final,"Spain vs Belgium @ SoFi Stadium, Inglewood/Los Angeles (Jul 10 12:00 PDT/19:00 UTC = Jul 11 05:00 AEST; confirmed-lineup pre-kickoff snapshot 04:18-04:27 AEST)","Self-selected regulation team-goal, team-corner and player-shot props plus advance lean. Team goals, corners and shots on target are 90 minutes plus stoppage only unless house rules explicitly include extra time; Spain to advance includes extra time and penalties.","CONFIRMED-LINEUP RANKING: 1. Belgium team total Under 1.5 goals in regulation (~80%); 2. Spain team total Over 0.5 goals in regulation (~78%); 3. Spain team corners Over 3.5 in regulation / Spain 4+ corners (~76%; if only 4.5 is available, lower to ~68%); 4. Mikel Oyarzabal 1+ shot on target in regulation (~72%). Potential winner: Spain to advance (~70%); regulation three-way about Spain 58% / draw 25% / Belgium 17%. Projected scores 1-0 or 2-0 Spain, with 2-1 and 1-1 live.","SETTLED FINAL: Spain 2, Belgium 1. Spain advanced. Spain had 17 shots, eight SOT and five corners; Belgium five shots, two SOT and one corner. Oyarzabal recorded one SOT.",Main card 4-0: Belgium TT Under 1.5 WON; Spain TT Over 0.5 WON; Spain Over 3.5 corners WON; Oyarzabal 1+ SOT WON. Spain advance WON.,4,0,8
PREDICTION_RESULTS_LOG_v3.md,320,2026-07-11,Soccer/FIFA World Cup 2026 quarter-final corner-line addendum,"Spain vs Belgium @ SoFi Stadium (04:58 AEST pre-kickoff, ESPN scheduled 0-0)","User asked about regulation match corners Over 8.0. Standard Asian whole-number settlement: 9+ wins, exactly 8 pushes, 7 or fewer loses; regulation 90+stoppage only unless house rules explicitly include extra time.",SMALL LEAN: Over 8.0 corners - approximately 47% win / 15% push / 38% loss. Projected corner band 8-10 with centre near 9. Spain Over 3.5 team corners remains the cleaner corner selection.,"SETTLED FINAL: Spain 2, Belgium 1; corners Spain 5, Belgium 1, total six.",Over 8.0 corners LOST; no push because the total was below eight.,,,8
PREDICTION_RESULTS_LOG_v3.md,322,2026-07-11,Basketball/WNBA regular season,"Chicago Sky @ Los Angeles Sparks, crypto.com Arena (11:51 AEST cutoff; scheduled 12:00 AEST tip)","Q1 and first-half totals are regulation phases; full-game total and moneyline include overtime under standard WNBA sportsbook rules. User lines: Q1 44.0, 1H 86.5, full 176.5. Exactly 44 is a push on Q1 44.0.","LOW-EDGE RANKING: 1. Los Angeles Sparks moneyline (~55%); 2. First-half Under 86.5 (~54%); 3. First-quarter Under 44.0 (~53% win / ~7% push / ~40% loss); 4. Full-game Over 176.5 (~51%). Potential winner: Los Angeles Sparks, projected 89-86/90-87. No selection reaches the normal 60% hard-pick threshold.","SETTLED FINAL: Los Angeles Sparks 102, Chicago Sky 87. Quarter splits: LA 28-25-20-29; Chicago 29-19-22-17. Q1 total 57, halftime 101, final 189.",Listed 2-2: LA moneyline WON; 1H Under 86.5 LOST; Q1 Under 44.0 LOST; full Over 176.5 WON. Potential winner LA WON.,2,2,8
PREDICTION_RESULTS_LOG_v3.md,324,2026-07-11,Basketball/WNBA live Q1 addendum,"Chicago Sky @ Los Angeles Sparks, crypto.com Arena (12:08:38 AEST; Q1 8:59, LA 5-2)","User asked about live first-quarter Under 45.5. Q1 regulation only; Under wins at 45 or fewer, 46+ loses; no push on 45.5.","LIVE PASS/VERY SMALL LEAN: Q1 Under 45.5 approximately 52%; projected Q1 total 43-48 with centre near 46. The improved line is offset by seven points in the opening 1:01, so there is no material edge now.","SETTLED Q1: LA 28, Chicago 29; combined 57. Final: LA 102, Chicago 87.",Live Q1 Under 45.5 LOST by 11.5 points.,,,8
PREDICTION_RESULTS_LOG_v3.md,326,2026-07-11,AFL Round 18,"GWS Giants vs Geelong Cats @ ENGIE Stadium, Sydney (16:05 AEST cutoff; 16:15 bounce)","Corrected user lines: Geelong -5.5, GWS +5.5 and full total 190.5; regulation four quarters, official AFL final controls.","1. Under 190.5 (~59%); 2. Geelong -5.5 (~55%); 3. GWS +5.5 (~45%); 4. Over 190.5 (~41%). Potential winner: Geelong narrowly (~59%). Projection: Geelong 94, GWS 88; total 182.",SETTLED FINAL: GWS 86-73 Geelong; total 159. Geelong led 49-24 at halftime before GWS won the second half 62-24.,SETTLED 2-2: #1 Under 190.5 WON; #2 Geelong -5.5 LOST; #3 GWS +5.5 WON; #4 Over 190.5 LOST. Geelong winner LOST.,2,2,8
PREDICTION_RESULTS_LOG_v3.md,328,2026-07-11,Basketball/New Zealand NBL regular season,"Southland Sharks vs Nelson Giants @ ILT Stadium Southland, Invercargill (official 19:30 NZST tip; live cutoff 17:49:40 AEST, Q1 4:26, Southland 15-13)","User-listed Q1 Over/Under 45.0, first-half Over/Under 91.5 and full Over/Under 183.5. Q1 and 1H are regulation phases; full-game total and winner include overtime unless provider rules say otherwise. Exactly 45 pushes the Q1 whole-number line.","LIVE RANKING: 1. Southland Sharks winner (~82%); 2. Combined 1st Half Under 91.5 (~58%); 3. Combined 1st Quarter Over 45.0 (~54% win / ~8% push / ~38% loss); 4. Combined Total Under 183.5 (~51%). Projected live bands: Q1 44-50, 1H 87-95, full 178-190.","SETTLED FINAL: Southland 83-71 Nelson; Q1 total 46, halftime 95, final 154.",SETTLED 3-1: #1 Southland winner WON; #2 1H Under 91.5 LOST; #3 Q1 Over 45.0 WON; #4 full Under 183.5 WON.,3,1,8
PREDICTION_RESULTS_LOG_v3.md,330,2026-07-11,AFL Round 18 live start-window,"Adelaide Crows vs Gold Coast Suns @ Adelaide Oval (official 20:10 AEST / 19:40 ACST bounce; cutoff 20:12:17 AEST, Q1 0:50, 0-0)","User-listed regulation full-game lines: Adelaide -20.5, Gold Coast +20.5 and Over/Under 156.5.","1. Combined Total Over 156.5 (~66%); 2. Adelaide -20.5 (~51%); 3. Gold Coast +20.5 (~49%); 4. Combined Total Under 156.5 (~34%). Potential winner: Adelaide (~74%). Projection: Adelaide 96, Gold Coast 74; total 170, margin 22.","SETTLED FINAL: Adelaide 128-49 Gold Coast; total 177, margin 79.",SETTLED 2-2 with top-half sweep: #1 Over 156.5 WON; #2 Adelaide -20.5 WON; #3 Gold Coast +20.5 LOST; #4 Under 156.5 LOST. Adelaide winner WON.,2,2,8
PREDICTION_RESULTS_LOG_v3.md,332,2026-07-11,AFL Round 18 live recheck,"Adelaide Crows vs Gold Coast Suns @ Adelaide Oval (20:14:22 AEST; Q1 2:43 elapsed, Gold Coast 6-0)","Same user lines: Adelaide -20.5, Gold Coast +20.5, Over/Under 156.5.",FINAL LIVE RANKING AT RESPONSE: 1. Over 156.5 (~66%); 2. Gold Coast +20.5 (~52%); 3. Adelaide -20.5 (~48%); 4. Under 156.5 (~34%). Potential winner remains Adelaide (~72%).,"SETTLED FINAL: Adelaide 128-49 Gold Coast; total 177, margin 79.",SETTLED 2-2: #1 Over 156.5 WON; #2 Gold Coast +20.5 LOST; #3 Adelaide -20.5 WON; #4 Under 156.5 LOST. Adelaide winner WON.,2,2,8
PREDICTION_RESULTS_LOG_v3.md,334,2026-07-12,"Baseball/MLB regular season, split-doubleheader Game 1","Milwaukee Brewers @ Pittsburgh Pirates, PNC Park (scheduled 2026-07-11 12:05 EDT = 2026-07-12 02:05 AEST; cutoff 02:06:53 AEST, top 1st, 0-0 before first pitch registered; MLB gamePk 823357)","User-listed full-game Brewers +1.5, Pirates +1.5 and Over/Under 8.5. Regulation nine innings plus MLB regular-season extra innings; both +1.5 sides can win together if the final margin is exactly one.","1. Brewers +1.5 (~74%); 2. Pirates +1.5 (~61%); 3. Combined Total Over 8.5 (~58%); 4. Combined Total Under 8.5 (~42%). Potential winner: Milwaukee Brewers (~56%). Projection: Milwaukee 5, Pittsburgh 4; total band 7-11.","SETTLED FINAL: Pittsburgh 7-6 Milwaukee; total 13, margin one.",SETTLED 3-1: #1 Brewers +1.5 WON; #2 Pirates +1.5 WON; #3 Over 8.5 WON; #4 Under 8.5 LOST. Milwaukee winner LOST.,3,1,8
PREDICTION_RESULTS_LOG_v3.md,336,2026-07-12,"Cricket/Major League Cricket, Match 27 live start-window","Texas Super Kings vs Washington Freedom @ Grand Prairie Cricket Stadium, Dallas (scheduled Jul 11 20:30 UTC = Jul 12 06:30 AEST; cutoff 06:34 AEST)",TSK first-innings 20-over Over/Under 179.5 and mandatory-powerplay six-over Over/Under 54.5. Washington won toss and elected to field; full 20 overs required for ordinary innings-total settlement unless house rules provide otherwise.,"1. TSK 20-over Under 179.5 (~66%); 2. TSK first-six Under 54.5 (~64%); 3. TSK first-six Over 54.5 (~36%); 4. TSK 20-over Over 179.5 (~34%). Potential winner: Washington Freedom (~61%). Projected TSK 164-176, powerplay 43-52.",SETTLED FINAL: Texas Super Kings 165 all out in 20 overs after a 66/0 powerplay; Washington Freedom 166/7 in 19.4 and won by three wickets.,SETTLED 2-2: #1 full Under WON; #2 PP Under LOST; #3 PP Over WON; #4 full Over LOST. Washington winner WON.,2,2,8
PREDICTION_RESULTS_LOG_v3.md,338,2026-07-12,Soccer/FIFA World Cup 2026 quarter-final,"Norway vs England @ Hard Rock Stadium, Miami Gardens (Jul 11 17:00 EDT/21:00 UTC = Jul 12 07:00 AEST; confirmed-XI cutoff 06:43:26 AEST)","Self-selected regulation goal, player-shot and corner markets plus an advance lean. Team goals, match goals, shots on target and corners settle over 90 minutes plus stoppage unless provider rules explicitly include extra time; England to advance includes extra time and penalties.","1. Erling Haaland 1+ shot on target in regulation (~86%); 2. England team total Over 0.5 goals in regulation (~82%); 3. Combined Total Over 1.5 goals in regulation (~78%); 4. Match corners Over 7.5 in regulation (~75%). Potential winner: England to advance (~63%); regulation estimate England 51% / draw 26% / Norway 23%. Projected score 1-2 England, with 1-1 and 2-1 either way live.",SETTLED FINAL: 1-1 after regulation; England won 2-1 after extra time. Regulation had at least eight corners and Haaland had two shots on target.,SETTLED 4-0: Haaland SOT WON; England TT Over WON; match Over 1.5 WON; regulation corners Over 7.5 WON. England advance WON.,4,0,8
PREDICTION_RESULTS_LOG_v3.md,340,2026-07-12,Basketball/NBA Las Vegas Summer League live start,"Indiana Pacers vs Philadelphia 76ers @ Pavilion, Las Vegas (scheduled Jul 11 17:30 ET = Jul 12 07:30 AEST; NBA notes tipoff approximately 10 minutes after listed time; live cutoff 07:50 AEST)","User-listed original Q1 Over/Under 44.0, 1H Over/Under 90.5 and full-game Over/Under 184.5; plus self-selected Philadelphia moneyline. Four 10-minute quarters; full-game total/winner overtime treatment depends on provider rules.","LIVE RANKING: 1. Q1 Over 44.0 (~82% at 43 live points; 44 pushes, 45+ wins); 2. 1H Over 90.5 (~64%); 3. Full-game Over 184.5 (~60%); 4. Philadelphia 76ers moneyline (~56%). Potential winner: Philadelphia 76ers. Projected live bands: Q1 45-50, 1H 92-99, full 187-198.","SETTLED FINAL: Q1 58, halftime 104, regulation 93-93 (186 total); Philadelphia won target-score overtime 100-93.",SETTLED 4-0: Q1 Over WON; 1H Over WON; full Over WON in regulation; Philadelphia ML/winner WON after OT.,4,0,8
PREDICTION_RESULTS_LOG_v3.md,342,2026-07-12,Basketball/NBA Las Vegas Summer League pregame/start window,"New York Knicks vs San Antonio Spurs @ Thomas & Mack Center, Las Vegas (scheduled Jul 11 18:00 ET = Jul 12 08:00 AEST; official NBA game 1522600019; cutoff 08:00:36 AEST before official page reported live play)","User-listed Q1 Over/Under 41.0, 1H Over/Under 84.5 and full-game Over/Under 172.5; self-selected San Antonio moneyline. Four 10-minute regulation periods; whole-number Q1 line can push at exactly 41.","1. First Half Under 84.5 (~74%); 2. Full Game Under 172.5 (~68%); 3. San Antonio Spurs moneyline (~65%); 4. Q1 Under 41.0 (~57% win, ~18% push, ~25% loss). Potential winner: San Antonio Spurs. Projection: Q1 37-41, halftime 76-82, final 160-170; San Antonio 84-78 central score.","SETTLED FINAL: San Antonio 70-49 New York. Q1 total 26, halftime 56, final 119.",SETTLED 4-0: 1H Under WON; full Under WON; Spurs ML WON; Q1 Under WON. Spurs winner WON.,4,0,8
PREDICTION_RESULTS_LOG_v3.md,344,2026-07-12,Basketball/NBA Las Vegas Summer League pregame/start window,"Denver Nuggets vs Minnesota Timberwolves @ Pavilion, Las Vegas (official NBA game 1522600020; Jul 11 19:30 ET = Jul 12 09:30 AEST; cutoff 09:30 AEST before the official page reported live play)","User-listed Q1 Over/Under 44.0, 1H Over/Under 90.5 and full-game Over/Under 185.5; self-selected Minnesota moneyline and -5.5 spread. Four 10-minute quarters; Q1 44.0 can push exactly.","1. Minnesota Timberwolves moneyline (~68%); 2. Minnesota Timberwolves -5.5 (~58%); 3. First Half Under 90.5 (~57%); 4. Full Game Under 185.5 (~55%). Potential winner: Minnesota Timberwolves. Projection: Minnesota 96, Denver 88; Q1 43-47, halftime 85-90, full 178-190. Listed Q1 Over 44.0 is only a marginal lean (~49% win/~11% push), not a top-four edge.","SETTLED FINAL: Denver 101-82 Minnesota. Q1 total 39, halftime 91, final 183.",SETTLED 1-3 with top-pick loss and bottom-pick win penalty: Minnesota ML LOST; Minnesota -5.5 LOST; 1H Under LOST by 0.5; full Under WON. Minnesota winner LOST.,1,3,8
PREDICTION_RESULTS_LOG_v3.md,346,2026-07-12,Soccer/FIFA World Cup 2026 quarter-final start window,"Argentina vs Switzerland @ Kansas City Stadium/Arrowhead Stadium, Kansas City (Jul 11 20:00 CDT/Jul 12 01:00 UTC = Jul 12 11:00 AEST; confirmed-XI/status cutoff 11:02:47 AEST)","Self-selected regulation team-goal, double-chance and corner markets plus advance lean. Goals, double chance and corners settle over 90 minutes plus stoppage unless provider rules explicitly include extra time; Argentina to advance includes extra time and penalties.","1. Switzerland team total Under 2.5 goals in regulation (~95% model; stated 90% after uncertainty haircut); 2. Argentina or Draw / double chance in regulation (~82%); 3. Argentina team total Over 0.5 goals in regulation (~81%); 4. Match corners Under 13.5 in regulation (~79%). Potential winner: Argentina to advance (~70%); regulation estimate Argentina 58% / draw 24% / Switzerland 18%. Projected regulation score 1-0 or 2-0 Argentina, with 1-1 and 2-1 live.",SETTLED FINAL: 1-1 after regulation; Argentina won 3-1 after extra time. Total corners were 10 including extra time.,SETTLED 4-0: Switzerland TT Under WON; Argentina/draw WON; Argentina TT Over WON; regulation corners Under 13.5 WON. Argentina advance WON.,4,0,8
